City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
230,Uarini,BR,2021-08-15 00:36:10,-2.99,-65.1083,74.66,81,100,2.35,overcast clouds
231,Esperance,AU,2021-08-15 00:36:10,-33.8667,121.9,53.44,64,87,4.16,overcast clouds
232,Pouebo,NC,2021-08-15 00:36:10,-20.4,164.5667,73.08,53,14,18.28,few clouds
233,Tura,IN,2021-08-15 00:36:11,25.5198,90.2201,75.67,96,100,4.14,overcast clouds
234,Mwense,ZM,2021-08-15 00:36:11,-10.3845,28.698,64.06,45,0,9.15,clear sky
235,Koshurnikovo,RU,2021-08-15 00:36:11,54.1667,93.3,57.34,92,94,0.92,overcast clouds
236,Port Moresby,PG,2021-08-15 00:36:12,-9.4431,147.1797,85.42,66,20,11.5,haze
237,Yinchuan,CN,2021-08-15 00:36:12,38.4681,106.2731,75.2,50,13,6.62,few clouds
238,Vardo,NO,2021-08-15 00:36:13,70.3705,31.1107,49.17,84,67,7.92,broken clouds
239,San Policarpo,PH,2021-08-15 00:36:13,12.1791,125.5072,82.63,73,39,6.73,scattered clouds
240,Oistins,BB,2021-08-15 00:33:07,13.0667,-59.5333,77.09,88,75,18.41,broken clouds
241,Jabinyanah,TN,2021-08-15 00:36:13,35.035,10.9081,84.0,71,0,4.81,clear sky
242,Portland,US,2021-08-15 00:32:06,45.5234,-122.6762,98.2,43,90,1.01,smoke
243,Port Hardy,CA,2021-08-15 00:36:14,50.6996,-127.4199,68.18,73,75,5.75,broken clouds
244,Thompson,CA,2021-08-15 00:36:14,55.7435,-97.8558,78.96,53,75,5.75,broken clouds
245,Innisfail,AU,2021-08-15 00:36:14,-17.5333,146.0333,71.42,88,95,9.66,overcast clouds
246,Buala,SB,2021-08-15 00:36:15,-8.145,159.5921,85.06,69,64,6.35,broken clouds
247,Mildura,AU,2021-08-15 00:36:15,-34.2,142.15,61.07,54,90,3.44,overcast clouds
248,Marsh Harbour,BS,2021-08-15 00:36:15,26.5412,-77.0636,83.1,67,100,14.45,overcast clouds
249,Kibala,TD,2021-08-15 00:36:16,9.1104,18.3463,75.15,88,20,0.0,few clouds
250,Batemans Bay,AU,2021-08-15 00:36:16,-35.7167,150.1833,59.2,31,86,2.3,overcast clouds
251,Buchanan,LR,2021-08-15 00:36:17,5.8808,-10.0467,75.83,75,100,6.42,overcast clouds
252,New Norfolk,AU,2021-08-15 00:36:17,-42.7826,147.0587,59.92,57,100,8.01,overcast clouds
253,Cherskiy,RU,2021-08-15 00:36:17,68.75,161.3,45.19,74,100,11.86,overcast clouds
254,Ahipara,NZ,2021-08-15 00:36:18,-35.1667,173.1667,57.34,53,52,7.4,broken clouds
255,Vestmannaeyjar,IS,2021-08-15 00:36:18,63.4427,-20.2734,53.83,85,7,19.13,clear sky
256,Beira,MZ,2021-08-15 00:36:19,-19.8436,34.8389,69.89,73,75,13.8,light rain
257,Santa Cruz De Tenerife,ES,2021-08-15 00:36:19,28.4682,-16.2546,85.59,53,0,9.22,clear sky
258,Lakes Entrance,AU,2021-08-15 00:36:20,-37.8811,147.981,62.19,43,3,11.79,clear sky
259,Alyangula,AU,2021-08-15 00:36:20,-13.8483,136.4192,82.27,61,0,8.05,clear sky
260,Sungaipenuh,ID,2021-08-15 00:36:20,-2.0833,101.3833,67.19,92,95,2.21,overcast clouds
261,Carnarvon,AU,2021-08-15 00:36:21,-24.8667,113.6333,51.87,33,0,8.05,clear sky
262,Trelew,AR,2021-08-15 00:36:21,-43.249,-65.3051,48.92,66,100,7.27,overcast clouds
263,Chernyshevskiy,RU,2021-08-15 00:36:21,63.0128,112.4714,57.94,84,100,5.53,overcast clouds
264,Marica,BR,2021-08-15 00:36:22,-22.9194,-42.8186,66.15,88,98,6.38,overcast clouds
265,Chapais,CA,2021-08-15 00:32:43,49.7834,-74.8492,58.78,82,13,4.45,few clouds
266,Kinkala,CG,2021-08-15 00:36:22,-4.3614,14.7644,72.72,76,29,4.16,scattered clouds
267,Iqaluit,CA,2021-08-15 00:36:23,63.7506,-68.5145,44.33,87,75,6.91,moderate rain
268,Quilmana,PE,2021-08-15 00:36:23,-12.95,-76.3833,63.05,80,61,4.61,broken clouds
269,Tabuk,PH,2021-08-15 00:36:23,17.4189,121.4443,79.43,79,99,3.47,overcast clouds
270,Hovd,MN,2021-08-15 00:36:24,48.0056,91.6419,64.9,52,100,3.04,overcast clouds
271,Ponta Do Sol,PT,2021-08-15 00:36:24,32.6667,-17.1,76.12,34,31,2.06,scattered clouds
272,Rundu,NA,2021-08-15 00:36:25,-17.9333,19.7667,58.26,31,5,7.43,clear sky
273,Ostrovnoy,RU,2021-08-15 00:36:25,68.0531,39.5131,50.38,79,100,10.09,overcast clouds
274,Nouadhibou,MR,2021-08-15 00:36:25,20.931,-17.0347,73.38,83,0,4.61,clear sky
275,Kottapalli,IN,2021-08-15 00:36:26,18.4833,79.1,79.14,75,100,6.44,overcast clouds
276,Faanui,PF,2021-08-15 00:36:26,-16.4833,-151.75,79.03,72,10,6.6,clear sky
277,Solnechnyy,RU,2021-08-15 00:36:27,50.7214,136.6319,74.77,47,11,4.12,few clouds
278,Saint-Francois,FR,2021-08-15 00:36:27,46.4154,3.9054,74.17,94,0,1.14,clear sky
279,Leh,IN,2021-08-15 00:36:27,34.1667,77.5833,54.28,52,99,6.62,overcast clouds
280,Bagdarin,RU,2021-08-15 00:36:28,54.4333,113.6,63.48,71,16,4.09,few clouds
281,Sabzevar,IR,2021-08-15 00:36:28,36.2126,57.6819,71.85,26,0,7.76,clear sky
282,Kavaratti,IN,2021-08-15 00:36:28,10.5669,72.642,81.23,77,100,16.26,overcast clouds
283,Edd,ER,2021-08-15 00:36:29,13.9297,41.6925,92.37,46,100,4.79,overcast clouds
284,Port-Gentil,GA,2021-08-15 00:36:29,-0.7193,8.7815,77.07,86,100,13.0,overcast clouds
285,Moose Factory,CA,2021-08-15 00:36:30,51.2585,-80.6094,64.4,68,40,8.05,scattered clouds
286,Diffa,NE,2021-08-15 00:36:30,13.3154,12.6113,79.11,74,100,5.88,overcast clouds
287,Mehamn,NO,2021-08-15 00:36:30,71.0357,27.8492,46.78,76,100,9.35,overcast clouds
288,Srednekolymsk,RU,2021-08-15 00:36:31,67.45,153.6833,48.85,62,98,13.94,overcast clouds
289,Isangel,VU,2021-08-15 00:36:31,-19.55,169.2667,75.31,60,75,10.36,broken clouds
290,Pemangkat,ID,2021-08-15 00:36:31,1.1667,108.9667,80.46,80,100,4.32,overcast clouds
291,Korla,CN,2021-08-15 00:36:32,41.7597,86.1469,77.49,32,100,5.1,overcast clouds
292,Provideniya,RU,2021-08-15 00:36:32,64.3833,-173.3,56.64,72,100,9.15,overcast clouds
293,Sambava,MG,2021-08-15 00:36:33,-14.2667,50.1667,67.3,85,10,12.06,clear sky
294,Galveston,US,2021-08-15 00:36:33,29.3669,-94.9669,90.14,75,1,8.05,clear sky
295,Camacari,BR,2021-08-15 00:36:33,-12.6975,-38.3242,76.77,91,57,4.25,broken clouds
296,Pshekhskaya,RU,2021-08-15 00:36:34,44.696,39.7967,66.72,86,100,6.24,overcast clouds
297,Ndele,CF,2021-08-15 00:36:34,8.4109,20.6473,69.84,98,97,2.33,overcast clouds
298,Cabo San Lucas,MX,2021-08-15 00:36:35,22.8909,-109.9124,90.81,67,20,10.0,few clouds
299,Komsomolskiy,UZ,2021-08-15 00:36:35,40.4272,71.7189,77.72,25,100,16.11,overcast clouds
300,Bolshaya Glushitsa,RU,2021-08-15 00:36:36,50.2406,43.5908,67.23,68,100,9.73,overcast clouds
301,Airai,TL,2021-08-15 00:36:36,-8.9266,125.4092,70.18,45,1,5.14,clear sky
302,Loiza,PR,2021-08-15 00:36:36,18.4313,-65.8802,84.18,81,20,11.5,few clouds
303,Carbonia,IT,2021-08-15 00:36:37,39.1672,8.5222,79.75,61,0,1.95,clear sky
304,Huilong,CN,2021-08-15 00:36:37,31.8111,121.655,77.04,93,100,12.71,heavy intensity rain
305,Ambanja,MG,2021-08-15 00:36:37,-13.6833,48.45,69.35,74,38,3.13,scattered clouds
306,Yerbogachen,RU,2021-08-15 00:36:38,61.2767,108.0108,68.92,65,99,6.87,overcast clouds
307,Nouakchott,MR,2021-08-15 00:32:55,18.0858,-15.9785,82.33,85,63,13.65,broken clouds
308,Adelaide,AU,2021-08-15 00:35:24,-34.9333,138.6,60.85,59,0,1.01,clear sky
309,Mogadishu,SO,2021-08-15 00:36:38,2.0371,45.3438,75.58,84,90,18.72,light rain
310,Trinidad,BO,2021-08-15 00:36:39,-14.8333,-64.9,73.35,42,0,3.24,clear sky
311,Oban,GB,2021-08-15 00:36:39,56.4127,-5.4706,50.86,95,75,1.39,broken clouds
312,Gelemso,ET,2021-08-15 00:36:40,8.8167,40.5167,60.04,77,21,6.96,few clouds
313,Kishi,NG,2021-08-15 00:36:40,9.0833,3.85,70.3,97,79,4.83,broken clouds
314,Herat,AF,2021-08-15 00:36:40,34.5,62.0,66.24,24,0,10.98,clear sky
315,Quatre Cocos,MU,2021-08-15 00:36:41,-20.2078,57.7625,69.91,76,97,18.25,light rain
316,Dunedin,NZ,2021-08-15 00:31:42,-45.8742,170.5036,53.35,52,100,5.46,overcast clouds
317,Rosetta,EG,2021-08-15 00:36:41,31.4044,30.4164,80.42,78,0,8.7,clear sky
318,Lorengau,PG,2021-08-15 00:36:42,-2.0226,147.2712,85.12,69,67,9.22,broken clouds
319,Kovur,IN,2021-08-15 00:36:42,14.4833,79.9833,79.86,72,100,11.18,overcast clouds
320,Kapuskasing,CA,2021-08-15 00:36:43,49.4169,-82.4331,66.29,67,75,4.61,broken clouds
321,Riobamba,EC,2021-08-15 00:36:43,-1.6667,-78.6333,53.35,86,100,4.74,overcast clouds
322,Muyezerskiy,RU,2021-08-15 00:36:43,63.9333,31.65,53.98,98,100,8.23,overcast clouds
323,Tiarei,PF,2021-08-15 00:36:44,-17.5333,-149.3333,84.22,74,21,5.91,few clouds
324,Mocuba,MZ,2021-08-15 00:36:44,-16.8392,36.9856,62.6,97,24,4.07,few clouds
325,Kibre Mengist,ET,2021-08-15 00:36:45,5.8833,38.9833,57.9,92,82,5.88,broken clouds
326,Lodingen,NO,2021-08-15 00:36:45,68.414,15.9951,52.34,79,82,10.0,broken clouds
327,Port Lincoln,AU,2021-08-15 00:36:45,-34.7333,135.8667,60.01,54,0,13.09,clear sky
328,Hami,CN,2021-08-15 00:36:46,42.8,93.45,87.85,18,100,8.28,overcast clouds
329,Fairbanks,US,2021-08-15 00:33:54,64.8378,-147.7164,57.09,58,75,4.0,broken clouds
330,Mendi,PG,2021-08-15 00:36:46,-6.1761,143.6513,71.24,51,61,3.51,broken clouds
331,Gizo,SB,2021-08-15 00:36:46,-8.103,156.8419,83.17,75,97,9.93,moderate rain
332,Roebourne,AU,2021-08-15 00:36:47,-20.7833,117.1333,76.95,24,64,7.07,broken clouds
333,Axim,GH,2021-08-15 00:36:47,4.8699,-2.2405,74.91,84,9,7.54,clear sky
334,Camacha,PT,2021-08-15 00:36:48,33.0833,-16.3333,69.22,83,40,11.5,scattered clouds
335,Kirkuk,IQ,2021-08-15 00:36:48,35.4681,44.3922,86.16,25,0,6.46,clear sky
336,Dhana,IN,2021-08-15 00:36:48,23.75,78.85,74.79,84,63,9.53,broken clouds
337,Poum,NC,2021-08-15 00:36:49,-20.2333,164.0167,71.44,57,1,14.7,clear sky
338,Liliani,PK,2021-08-15 00:36:49,32.2065,72.9537,80.26,71,62,10.71,broken clouds
339,Halifax,CA,2021-08-15 00:33:15,44.6453,-63.5724,72.41,91,20,1.99,few clouds
340,Lyngseidet,NO,2021-08-15 00:36:50,69.5763,20.2189,46.49,92,93,4.56,overcast clouds
341,Matara,LK,2021-08-15 00:36:50,5.9485,80.5353,78.76,82,100,13.04,overcast clouds
342,Ambunti,PG,2021-08-15 00:36:50,-4.2365,142.8448,85.37,69,72,1.95,broken clouds
343,Kharitonovo,RU,2021-08-15 00:36:51,61.4009,47.4978,54.82,92,80,4.68,broken clouds
344,Paamiut,GL,2021-08-15 00:36:51,61.994,-49.6678,45.79,99,100,11.92,overcast clouds
345,Lazaro Cardenas,MX,2021-08-15 00:36:52,17.9583,-102.2,82.53,81,7,5.14,clear sky
346,Filingue,NE,2021-08-15 00:36:52,14.3521,3.3168,82.85,68,2,11.05,clear sky
347,Alice,US,2021-08-15 00:36:52,27.7523,-98.0697,90.97,59,1,9.22,clear sky
348,Dongying,CN,2021-08-15 00:36:53,37.4564,118.4856,78.96,60,1,4.61,light rain
349,Port Blair,IN,2021-08-15 00:36:53,11.6667,92.75,77.04,100,90,6.91,drizzle
350,Dongning,CN,2021-08-15 00:36:53,44.0622,131.1207,75.56,40,17,2.98,few clouds
351,San Cristobal,VE,2021-08-15 00:36:54,7.7669,-72.225,73.58,97,100,2.51,overcast clouds
352,Zitsa,GR,2021-08-15 00:36:54,39.6943,20.6372,78.66,77,0,0.0,clear sky
353,Alvorada,BR,2021-08-15 00:33:23,-12.48,-49.1247,76.96,30,0,4.18,clear sky
354,Shenkursk,RU,2021-08-15 00:36:55,62.1091,42.896,55.49,94,100,5.79,overcast clouds
355,Wanning,CN,2021-08-15 00:36:55,18.8003,110.3967,86.29,70,88,11.36,overcast clouds
356,Caravelas,BR,2021-08-15 00:36:56,-17.7125,-39.2481,67.84,84,4,4.99,clear sky
357,Bad Rappenau,DE,2021-08-15 00:36:56,49.2406,9.1025,69.69,87,0,0.83,clear sky
358,Quchan,IR,2021-08-15 00:36:57,37.106,58.5095,60.66,37,0,3.96,clear sky
359,Road Town,VG,2021-08-15 00:36:57,18.4167,-64.6167,84.29,89,40,9.22,scattered clouds
360,Vicosa,BR,2021-08-15 00:36:57,-20.7539,-42.8819,64.36,79,53,3.74,broken clouds
361,Pacific Grove,US,2021-08-15 00:34:02,36.6177,-121.9166,85.15,84,75,1.99,broken clouds
362,Hambantota,LK,2021-08-15 00:36:58,6.1241,81.1185,80.94,78,75,11.5,broken clouds
363,Coos Bay,US,2021-08-15 00:36:11,43.3665,-124.2179,98.85,77,1,14.97,clear sky
364,Vao,NC,2021-08-15 00:36:58,-22.6667,167.4833,67.42,67,13,18.07,few clouds
365,Mahon,ES,2021-08-15 00:36:58,39.8885,4.2658,77.56,100,20,5.75,few clouds
366,Aripuana,BR,2021-08-15 00:34:46,-9.1667,-60.6333,77.74,43,100,0.92,overcast clouds
367,Bahia Honda,CU,2021-08-15 00:36:59,22.9036,-83.1592,77.25,90,100,9.66,light rain
368,Qostanay,KZ,2021-08-15 00:36:59,53.1667,63.5833,61.21,45,10,5.95,clear sky
369,Kerema,PG,2021-08-15 00:37:00,-7.9631,145.7785,82.54,77,100,5.66,overcast clouds
370,Phayao,TH,2021-08-15 00:37:00,19.25,100.25,71.96,100,100,2.37,overcast clouds
371,Hoquiam,US,2021-08-15 00:32:15,46.9809,-123.8893,87.93,60,90,8.05,overcast clouds
372,Saint-Georges,GD,2021-08-15 00:37:01,12.0564,-61.7485,82.08,83,75,17.27,broken clouds
373,Lompoc,US,2021-08-15 00:37:01,34.6391,-120.4579,83.79,73,1,10.36,clear sky
374,Havre-Saint-Pierre,CA,2021-08-15 00:37:01,50.2334,-63.5986,66.56,100,90,0.0,overcast clouds
375,Timizart,DZ,2021-08-15 00:37:02,36.8,4.2667,83.57,25,0,7.09,clear sky
376,Kurilsk,RU,2021-08-15 00:37:02,45.2333,147.8833,58.84,69,2,6.4,clear sky
377,Kautokeino,NO,2021-08-15 00:37:03,69.0125,23.0412,48.54,82,100,10.87,overcast clouds
378,Traian,RO,2021-08-15 00:37:03,46.6333,27.0333,65.34,88,0,1.14,light rain
379,Ondjiva,AO,2021-08-15 00:37:03,-17.0667,15.7333,58.64,37,4,6.02,clear sky
380,Sovetskiy,RU,2021-08-15 00:37:04,61.3614,63.5842,58.91,75,7,9.19,clear sky
381,Playas,EC,2021-08-15 00:37:04,-2.6333,-80.3833,70.02,88,62,12.86,broken clouds
382,Lasa,IT,2021-08-15 00:37:04,46.6166,10.7002,70.68,86,0,2.64,clear sky
383,Beloha,MG,2021-08-15 00:37:05,-25.1667,45.05,59.83,70,96,11.61,overcast clouds
384,Altay,CN,2021-08-15 00:37:05,47.8667,88.1167,59.16,75,100,2.01,overcast clouds
385,Prainha,BR,2021-08-15 00:37:06,-1.8,-53.48,72.84,95,87,3.31,overcast clouds
386,Tanete,ID,2021-08-15 00:37:06,-3.9443,119.7848,84.7,62,33,11.79,scattered clouds
387,Coracora,PE,2021-08-15 00:37:06,-15.0333,-73.7833,46.49,53,88,2.35,overcast clouds
388,Umm Lajj,SA,2021-08-15 00:37:07,25.0213,37.2685,88.86,41,64,7.61,broken clouds
389,Broome,US,2021-08-15 00:37:07,42.2506,-75.833,68.38,78,1,9.22,clear sky
390,Guerrero Negro,MX,2021-08-15 00:37:08,27.9769,-114.0611,76.77,67,99,20.29,overcast clouds
391,Verkhnevilyuysk,RU,2021-08-15 00:37:08,63.4453,120.3167,64.54,72,99,1.41,overcast clouds
392,Porto Santo,PT,2021-08-15 00:37:09,33.072,-16.3415,71.98,83,40,11.5,scattered clouds
393,Sabang,ID,2021-08-15 00:37:09,5.8933,95.3214,79.25,82,100,26.17,overcast clouds
394,Aguacatan,GT,2021-08-15 00:37:09,15.3431,-91.3117,74.5,82,75,0.0,broken clouds
395,Reykjavik,IS,2021-08-15 00:37:10,64.1355,-21.8954,51.82,82,75,8.05,broken clouds
396,Pishin,PK,2021-08-15 00:37:10,30.5803,66.9961,72.5,45,0,4.43,clear sky
397,Vanavara,RU,2021-08-15 00:37:11,60.34,102.2797,61.27,80,100,4.18,light rain
398,Orichi,RU,2021-08-15 00:37:11,58.4036,49.0572,57.42,82,100,5.35,overcast clouds
399,Pangnirtung,CA,2021-08-15 00:37:11,66.1451,-65.7125,46.4,93,90,2.3,light rain
400,Najran,SA,2021-08-15 00:37:12,17.4924,44.1277,81.25,25,58,0.67,broken clouds
401,Acapulco,MX,2021-08-15 00:33:51,16.8634,-99.8901,85.82,79,75,9.22,broken clouds
402,Eyl,SO,2021-08-15 00:37:12,7.9803,49.8164,77.34,71,71,24.09,broken clouds
403,Oksbol,DK,2021-08-15 00:37:13,55.6268,8.2876,61.83,78,100,22.03,overcast clouds
404,Manyana,BW,2021-08-15 00:37:13,-23.4,21.7167,52.93,70,0,12.28,clear sky
405,Dod Ballapur,IN,2021-08-15 00:37:14,13.2919,77.5431,69.64,88,100,9.73,overcast clouds
406,Adrar,MR,2021-08-15 00:37:14,20.5022,-10.0711,95.45,18,54,2.37,broken clouds
407,Isiolo,KE,2021-08-15 00:37:15,0.3546,37.5822,65.88,68,6,12.33,clear sky
408,Great Falls,US,2021-08-15 00:34:53,47.5002,-111.3008,92.93,12,1,13.8,haze
409,Baykit,RU,2021-08-15 00:37:15,61.67,96.37,56.77,93,100,3.53,overcast clouds
410,Manakara,MG,2021-08-15 00:37:15,-22.1333,48.0167,62.65,85,100,8.39,light rain
411,West Wendover,US,2021-08-15 00:37:16,40.7391,-114.0733,99.61,11,1,8.05,clear sky
412,Japura,ID,2021-08-15 00:37:16,-0.3167,102.35,77.18,86,100,2.53,overcast clouds
413,Salinas,US,2021-08-15 00:35:39,36.6777,-121.6555,85.57,75,75,8.05,broken clouds
414,Ravar,IR,2021-08-15 00:37:17,31.2656,56.8055,78.44,20,1,0.45,clear sky
415,Udachnyy,RU,2021-08-15 00:37:17,66.4167,112.4,55.06,57,94,8.59,overcast clouds
416,Puerto Madero,MX,2021-08-15 00:37:18,14.7208,-92.4215,82.6,89,75,9.22,broken clouds
417,Kurtalan,TR,2021-08-15 00:37:18,37.9272,41.7028,68.22,34,0,4.47,clear sky
418,Bambanglipuro,ID,2021-08-15 00:37:18,-7.95,110.2833,79.92,75,5,5.93,clear sky
419,Maniitsoq,GL,2021-08-15 00:37:19,65.4167,-52.9,44.8,97,100,13.65,overcast clouds
420,Besikduzu,TR,2021-08-15 00:37:19,41.052,39.2284,73.29,76,100,5.91,overcast clouds
421,Ucluelet,CA,2021-08-15 00:32:41,48.9329,-125.5528,90.05,84,93,4.07,overcast clouds
422,Iracoubo,GF,2021-08-15 00:37:20,5.4802,-53.2011,76.66,90,81,8.25,broken clouds
423,San Jose,US,2021-08-15 00:35:55,37.3394,-121.895,88.88,56,40,12.66,haze
424,Buraydah,SA,2021-08-15 00:37:20,26.326,43.975,90.05,16,98,8.48,overcast clouds
425,Pingliang,CN,2021-08-15 00:37:20,35.5392,106.6861,67.1,75,29,7.9,scattered clouds
426,Asau,RO,2021-08-15 00:37:21,46.4333,26.4,62.96,82,2,4.21,clear sky
427,Panyutyne,UA,2021-08-15 00:37:21,48.9333,36.2833,62.53,66,62,7.65,broken clouds
428,Serra,BR,2021-08-15 00:37:22,-20.1286,-40.3078,72.86,78,90,4.61,overcast clouds
429,Mutare,ZW,2021-08-15 00:37:22,-18.9707,32.6709,53.69,94,100,3.96,light rain
430,Orange,US,2021-08-15 00:36:30,33.7,-117.7675,101.59,64,75,3.0,broken clouds
431,Burewala,PK,2021-08-15 00:33:25,30.1667,72.65,87.78,44,0,9.04,clear sky
432,Tres Picos,MX,2021-08-15 00:37:23,15.8667,-93.5333,81.59,84,49,2.59,scattered clouds
433,Griffith,US,2021-08-15 00:37:23,41.5284,-87.4237,75.31,53,1,1.01,clear sky
434,Along,IN,2021-08-15 00:37:23,28.1667,94.7667,74.97,100,100,0.74,overcast clouds
435,Montepuez,MZ,2021-08-15 00:37:24,-13.1256,38.9997,64.58,70,0,9.93,clear sky
436,Ihosy,MG,2021-08-15 00:37:24,-22.4,46.1167,52.88,87,61,11.43,broken clouds
437,Muros,ES,2021-08-15 00:37:25,42.7762,-9.0603,66.99,85,3,7.43,clear sky
438,Paramonga,PE,2021-08-15 00:37:25,-10.6667,-77.8333,62.96,83,54,8.97,broken clouds
439,Sibolga,ID,2021-08-15 00:37:25,1.7427,98.7792,77.32,86,100,2.01,overcast clouds
440,Zhezkazgan,KZ,2021-08-15 00:37:26,47.8043,67.7144,57.18,50,7,8.46,clear sky
441,Tiksi,RU,2021-08-15 00:37:26,71.6872,128.8694,46.24,71,100,7.67,overcast clouds
442,Hervey Bay,AU,2021-08-15 00:37:27,-25.2986,152.8535,71.71,65,11,3.71,few clouds
443,Kununurra,AU,2021-08-15 00:37:27,-15.7667,128.7333,82.38,26,75,11.5,broken clouds
444,Okha,RU,2021-08-15 00:37:27,53.5739,142.9478,70.03,53,100,10.63,overcast clouds
445,Bainbridge,US,2021-08-15 00:37:28,47.6262,-122.5212,92.17,57,1,1.99,smoke
446,Kemijarvi,FI,2021-08-15 00:37:28,66.7131,27.4306,56.14,97,100,3.87,light rain
447,Padang,ID,2021-08-15 00:37:29,-0.9492,100.3543,76.93,89,100,3.36,overcast clouds
448,Ancud,CL,2021-08-15 00:37:29,-41.8697,-73.8203,44.42,87,99,4.52,overcast clouds
449,Verkhoyansk,RU,2021-08-15 00:37:29,67.5447,133.385,48.4,76,100,3.76,overcast clouds
450,Tecoanapa,MX,2021-08-15 00:37:30,16.5167,-98.75,82.29,75,30,3.91,scattered clouds
451,America Dourada,BR,2021-08-15 00:37:30,-11.4553,-41.4361,62.67,77,6,7.18,clear sky
452,Saint George,US,2021-08-15 00:34:49,37.1041,-113.5841,102.94,21,1,15.99,clear sky
453,Elk City,US,2021-08-15 00:37:31,35.412,-99.4043,84.69,54,1,0.0,clear sky
454,Lisakovsk,KZ,2021-08-15 00:37:31,52.5369,62.4936,62.56,41,49,6.33,scattered clouds
455,Pinega,RU,2021-08-15 00:37:31,64.7001,43.3936,51.35,97,100,5.26,overcast clouds
456,Sao Filipe,CV,2021-08-15 00:37:32,14.8961,-24.4956,74.8,79,91,8.75,overcast clouds
457,Zhengjiatun,CN,2021-08-15 00:37:32,43.5064,123.5064,72.39,74,97,3.33,overcast clouds
458,Calvinia,ZA,2021-08-15 00:37:32,-31.4707,19.776,42.06,85,0,9.84,clear sky
459,Yar-Sale,RU,2021-08-15 00:37:33,66.8333,70.8333,58.59,72,15,17.58,few clouds
