City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
460,Ayr,GB,2021-08-15 00:37:33,55.4627,-4.6339,53.31,93,20,0.0,few clouds
461,Port Hedland,AU,2021-08-15 00:37:34,-20.3167,118.5667,78.85,24,90,8.05,overcast clouds
462,La Ronge,CA,2021-08-15 00:37:34,55.1001,-105.2842,88.05,29,75,6.91,haze
463,Pakxan,LA,2021-08-15 00:37:35,18.3778,103.6601,74.5,99,100,5.1,light rain
464,Bodden Town,KY,2021-08-15 00:37:35,19.2833,-81.25,82.4,84,20,1.01,few clouds
465,Gazojak,TM,2021-08-15 00:37:35,41.1875,61.4036,68.07,25,0,10.6,clear sky
466,Orlik,RU,2021-08-15 00:37:36,52.5178,99.825,62.58,67,27,1.52,scattered clouds
467,Barth,DE,2021-08-15 00:37:36,54.3635,12.7249,60.12,78,89,16.96,overcast clouds
468,Olavarria,AR,2021-08-15 00:37:36,-36.8927,-60.3225,44.06,83,0,5.37,clear sky
469,Mwinilunga,ZM,2021-08-15 00:37:37,-11.7358,24.4293,60.39,39,0,5.26,clear sky
470,Gavle,SE,2021-08-15 00:37:37,60.6745,17.1417,52.95,92,100,10.8,overcast clouds
471,Ongandjera,NA,2021-08-15 00:37:38,-17.8833,15.0667,60.4,36,0,7.81,clear sky
472,Hudiksvall,SE,2021-08-15 00:37:38,61.729,17.1036,50.52,74,97,8.16,overcast clouds
473,Leningradskiy,RU,2021-08-15 00:37:39,69.3833,178.4167,36.81,95,100,16.6,overcast clouds
474,Cabedelo,BR,2021-08-15 00:37:39,-6.9811,-34.8339,74.07,90,8,12.95,clear sky
475,San Patricio,US,2021-08-15 00:37:39,28.017,-97.5169,91.49,61,67,11.83,broken clouds
476,Kenai,US,2021-08-15 00:35:24,60.5544,-151.2583,62.65,63,75,9.22,broken clouds
477,Praia Da Vitoria,PT,2021-08-15 00:35:54,38.7333,-27.0667,73.65,83,20,3.31,few clouds
478,Bandundu,CD,2021-08-15 00:37:40,-3.3167,17.3667,76.84,64,78,3.0,broken clouds
479,Kloulklubed,PW,2021-08-15 00:37:40,7.0419,134.2556,82.9,71,90,9.28,overcast clouds
480,Hamilton,US,2021-08-15 00:34:11,39.1834,-84.5333,78.75,61,1,1.01,clear sky
481,Paro,BT,2021-08-15 00:37:41,27.4305,89.4133,63.05,98,100,1.36,overcast clouds
482,Ritchie,ZA,2021-08-15 00:37:41,-29.038,24.6028,38.41,90,0,7.83,clear sky
483,Oro Valley,US,2021-08-15 00:37:42,32.3909,-110.9665,84.06,72,100,4.0,overcast clouds
484,Canico,PT,2021-08-15 00:37:42,32.6333,-16.85,76.12,78,20,2.3,few clouds
485,Kysyl-Syr,RU,2021-08-15 00:37:43,63.8986,122.7617,61.95,75,27,4.21,light rain
486,Waingapu,ID,2021-08-15 00:37:43,-9.6567,120.2641,83.71,56,0,16.96,clear sky
487,Kedougou,SN,2021-08-15 00:37:43,12.5579,-12.1743,77.58,94,75,4.61,moderate rain
488,Boyolangu,ID,2021-08-15 00:37:44,-8.1181,111.8935,78.64,78,25,4.68,scattered clouds
489,Turukhansk,RU,2021-08-15 00:37:44,65.8167,87.9833,58.78,63,88,9.15,overcast clouds
490,Biaora,IN,2021-08-15 00:37:45,23.8667,76.9167,73.49,86,82,6.06,broken clouds
491,Komsomolets,KZ,2021-08-15 00:37:45,53.7453,62.0708,61.52,43,13,4.9,few clouds
492,Boa Vista,BR,2021-08-15 00:37:45,2.8197,-60.6733,80.58,78,40,2.3,scattered clouds
493,Katherine,AU,2021-08-15 00:37:46,-14.4667,132.2667,77.32,57,90,9.22,overcast clouds
494,Byron Bay,AU,2021-08-15 00:37:46,-28.65,153.6167,75.06,64,0,0.51,clear sky
495,Petropavlovsk-Kamchatskiy,RU,2021-08-15 00:37:46,53.0452,158.6483,63.19,63,0,4.47,clear sky
496,Shimoda,JP,2021-08-15 00:37:47,34.6667,138.95,80.71,95,100,11.12,overcast clouds
497,Wattegama,LK,2021-08-15 00:37:47,6.7989,81.4808,79.72,82,100,1.14,overcast clouds
498,Zhoucheng,CN,2021-08-15 00:37:48,35.9122,116.3117,77.14,75,0,3.83,clear sky
499,Jacmel,HT,2021-08-15 00:37:48,18.2342,-72.5347,85.84,80,7,3.0,clear sky
500,Teruel,ES,2021-08-15 00:37:49,40.6667,-0.6667,82.36,28,28,9.1,scattered clouds
501,Sept-Iles,CA,2021-08-15 00:33:36,50.2001,-66.3821,64.92,98,90,1.01,fog
502,Itaituba,BR,2021-08-15 00:37:49,-4.2761,-55.9836,72.34,98,99,1.68,overcast clouds
503,Tarko-Sale,RU,2021-08-15 00:37:49,64.9225,77.785,62.62,75,100,17.0,overcast clouds
504,Ust-Nera,RU,2021-08-15 00:37:50,64.5667,143.2,65.98,55,92,2.8,overcast clouds
505,Marshfield,US,2021-08-15 00:37:18,44.6689,-90.1718,78.53,46,1,3.44,clear sky
506,Atbasar,KZ,2021-08-15 00:37:50,51.8,68.3333,58.93,54,29,2.8,scattered clouds
507,Nishihara,JP,2021-08-15 00:37:51,26.1842,127.7558,85.66,89,40,9.22,scattered clouds
508,Ust-Ishim,RU,2021-08-15 00:37:51,57.6935,71.1665,56.93,76,0,4.5,clear sky
509,Kibondo,TZ,2021-08-15 00:37:52,-3.5864,30.7203,62.64,52,5,2.55,clear sky
510,Santa Maria,BR,2021-08-15 00:37:52,-29.6842,-53.8069,56.5,100,0,0.0,clear sky
511,Barra Dos Coqueiros,BR,2021-08-15 00:37:52,-10.9089,-37.0386,73.42,88,75,3.44,broken clouds
512,Manokwari,ID,2021-08-15 00:37:53,-0.8667,134.0833,82.42,70,85,5.35,moderate rain
513,Tupiza,BO,2021-08-15 00:37:53,-21.45,-65.7167,51.89,13,91,8.23,overcast clouds
514,Orcopampa,PE,2021-08-15 00:37:54,-15.2661,-72.3417,45.09,58,60,3.8,broken clouds
515,Hanko,FI,2021-08-15 00:37:54,59.8333,22.95,60.84,73,31,24.56,scattered clouds
516,Karratha,AU,2021-08-15 00:37:54,-20.7377,116.8463,76.01,29,73,6.98,broken clouds
517,Sibu,MY,2021-08-15 00:37:55,2.3,111.8167,73.71,94,40,2.3,light rain
518,Vostok,RU,2021-08-15 00:37:55,46.4856,135.8833,70.56,52,52,4.38,broken clouds
519,Awbari,LY,2021-08-15 00:37:56,26.5921,12.7805,80.51,30,0,11.83,clear sky
520,Rincon,US,2021-08-15 00:37:56,32.296,-81.2354,82.85,88,75,11.5,light rain
521,Fortuna,US,2021-08-15 00:37:57,40.5982,-124.1573,66.92,65,1,1.01,clear sky
522,Te Anau,NZ,2021-08-15 00:37:57,-45.4167,167.7167,45.0,94,100,6.73,overcast clouds
523,Maldonado,UY,2021-08-15 00:37:51,-34.6667,-54.9167,54.79,95,100,2.73,overcast clouds
524,Dalvik,IS,2021-08-15 00:37:57,65.9702,-18.5286,48.13,75,39,2.3,scattered clouds
525,Sola,VU,2021-08-15 00:37:58,-13.8833,167.55,81.27,69,90,11.5,overcast clouds
526,Maceio,BR,2021-08-15 00:37:58,-9.6658,-35.7353,72.84,100,75,8.05,broken clouds
527,Gravdal,NO,2021-08-15 00:37:58,68.1214,13.5031,50.31,81,84,16.24,broken clouds
528,Amarante Do Maranhao,BR,2021-08-15 00:37:59,-5.5667,-46.7422,77.99,41,23,3.51,few clouds
529,Sao Miguel Do Araguaia,BR,2021-08-15 00:37:59,-13.275,-50.1628,77.74,28,0,2.01,clear sky
530,Harper,LR,2021-08-15 00:38:00,4.375,-7.7169,74.82,74,9,6.67,clear sky
531,Goundam,ML,2021-08-15 00:38:00,16.4145,-3.6708,93.87,26,100,12.46,overcast clouds
532,Tigre,AR,2021-08-15 00:38:01,-34.426,-58.5796,55.29,89,0,4.61,clear sky
533,North Myrtle Beach,US,2021-08-15 00:38:01,33.816,-78.68,82.69,85,1,1.01,clear sky
534,Juneau,US,2021-08-15 00:35:21,58.3019,-134.4197,60.8,86,90,0.0,light rain
535,Palmas,BR,2021-08-15 00:38:01,-10.2128,-48.3603,78.67,44,0,8.05,clear sky
536,Skelleftea,SE,2021-08-15 00:38:02,64.7507,20.9528,55.76,69,90,2.3,overcast clouds
537,Stratford-Upon-Avon,GB,2021-08-15 00:38:02,52.1917,-1.7073,63.21,89,7,6.33,clear sky
538,Carballo,ES,2021-08-15 00:38:02,43.213,-8.691,65.91,90,70,2.17,broken clouds
539,Nome,US,2021-08-15 00:34:23,64.5011,-165.4064,48.27,93,90,14.97,mist
540,San Matias,BO,2021-08-15 00:38:03,-16.3667,-58.4,73.81,37,2,4.09,clear sky
541,College,US,2021-08-15 00:38:03,64.8569,-147.8028,55.58,57,75,13.8,broken clouds
542,Zaoyang,CN,2021-08-15 00:38:04,32.1272,112.7542,76.75,81,47,1.79,light rain
543,Opuwo,NA,2021-08-15 00:38:04,-18.0607,13.84,58.98,49,0,2.35,clear sky
544,Mesyagutovo,RU,2021-08-15 00:38:04,55.5303,58.2528,56.93,79,87,1.03,overcast clouds
545,Sakakah,SA,2021-08-15 00:38:05,29.9697,40.2064,85.57,19,2,6.82,clear sky
546,Ewo,CG,2021-08-15 00:38:05,-0.8725,14.8206,79.59,57,96,2.55,overcast clouds
547,Brooks,CA,2021-08-15 00:38:06,50.5834,-111.8851,94.78,19,7,6.91,clear sky
548,Luderitz,NA,2021-08-15 00:38:06,-26.6481,15.1594,60.89,40,0,5.88,clear sky
549,Awka,NG,2021-08-15 00:38:06,6.2101,7.0741,73.13,95,100,5.14,overcast clouds
550,Khasan,RU,2021-08-15 00:38:07,42.4308,130.6434,69.21,70,34,6.69,scattered clouds
551,Dataganj,IN,2021-08-15 00:38:07,28.0333,79.4,80.89,79,99,4.74,overcast clouds
552,Panaba,MX,2021-08-15 00:38:08,21.2833,-88.2667,80.35,78,1,8.37,clear sky
553,Luorong,CN,2021-08-15 00:38:08,24.4058,109.6086,79.61,87,100,2.46,light rain
554,Goderich,CA,2021-08-15 00:38:09,43.7501,-81.7165,67.91,59,0,5.75,clear sky
555,Burns Lake,CA,2021-08-15 00:38:09,54.2331,-125.7533,69.22,61,100,8.43,overcast clouds
556,Bac Lieu,VN,2021-08-15 00:38:09,9.285,105.7244,82.06,76,100,2.86,overcast clouds
557,Guadalajara,MX,2021-08-15 00:34:20,20.6667,-103.3333,78.57,50,75,0.0,broken clouds
558,Mitu,CO,2021-08-15 00:38:10,1.1983,-70.1733,69.08,99,100,0.96,overcast clouds
559,Salisbury,GB,2021-08-15 00:38:10,51.0693,-1.7957,62.1,92,75,9.22,broken clouds
560,Tocopilla,CL,2021-08-15 00:38:11,-22.092,-70.1979,61.18,71,71,5.79,broken clouds
561,Kalevala,RU,2021-08-15 00:38:11,65.2,31.1667,55.74,96,97,8.43,overcast clouds
562,Gimbi,ET,2021-08-15 00:38:11,9.1667,35.8333,52.88,98,99,2.28,light rain
563,Celestun,MX,2021-08-15 00:38:12,20.8667,-90.4,82.0,80,1,10.98,clear sky
564,Masuguru,TZ,2021-08-15 00:38:12,-11.3667,38.4167,72.43,58,4,4.79,clear sky
565,Saryg-Sep,RU,2021-08-15 00:38:13,51.5,95.6,63.39,69,100,1.7,overcast clouds
566,Sacramento,US,2021-08-15 00:38:13,38.4666,-121.3177,107.49,29,1,5.01,haze
567,Khromtau,KZ,2021-08-15 00:38:13,50.2503,58.4347,61.77,33,10,2.42,clear sky
568,Scalea,IT,2021-08-15 00:38:14,39.813,15.7956,73.35,49,0,3.85,clear sky
569,Slavsk,RU,2021-08-15 00:38:14,55.0425,21.677,60.62,69,100,9.69,overcast clouds
570,Holetown,BB,2021-08-15 00:38:14,13.1867,-59.6381,77.56,73,100,5.44,overcast clouds
571,Saint-Augustin,CA,2021-08-15 00:38:15,51.226,-58.6502,63.66,96,83,4.5,broken clouds
572,Fianarantsoa,MG,2021-08-15 00:38:15,-21.4333,47.0833,50.61,94,100,7.02,overcast clouds
573,Moindou,NC,2021-08-15 00:38:15,-21.6924,165.677,75.15,49,0,8.32,clear sky
574,Bandarban,BD,2021-08-15 00:38:16,22.1965,92.2262,77.09,97,100,1.99,overcast clouds
575,Nanakuli,US,2021-08-15 00:38:16,21.3906,-158.1547,87.75,54,75,11.5,broken clouds
576,Salamiyah,SY,2021-08-15 00:38:16,35.0113,37.0532,73.08,70,0,8.19,clear sky
577,Casablanca,MA,2021-08-15 00:35:56,33.5928,-7.6192,79.02,73,16,5.14,few clouds
578,Bongor,TD,2021-08-15 00:38:17,10.2806,15.3722,72.63,89,100,4.09,overcast clouds
579,Olafsvik,IS,2021-08-15 00:38:17,64.8945,-23.7142,52.7,85,81,14.07,broken clouds
580,Ishigaki,JP,2021-08-15 00:38:18,24.3448,124.1572,86.13,84,40,11.5,scattered clouds
581,Rawson,AR,2021-08-15 00:38:18,-43.3002,-65.1023,49.15,70,100,6.06,overcast clouds
582,Floro,NO,2021-08-15 00:38:19,61.5996,5.0328,55.36,94,90,10.36,overcast clouds
583,West Bay,KY,2021-08-15 00:38:21,19.3667,-81.4167,82.47,84,20,1.99,few clouds
584,Iwo,NG,2021-08-15 00:38:23,7.6333,4.1833,69.91,99,69,2.77,broken clouds
585,Bougouni,ML,2021-08-15 00:38:23,11.417,-7.479,70.0,97,100,4.32,light rain
586,Velez-Malaga,ES,2021-08-15 00:38:23,36.7726,-4.1005,91.53,73,0,1.34,clear sky
587,Puerto Colombia,CO,2021-08-15 00:38:24,10.9878,-74.9547,82.49,84,100,2.66,overcast clouds
588,Arona,ES,2021-08-15 00:38:26,28.0996,-16.681,78.69,49,28,7.11,scattered clouds
589,Chitipa,MW,2021-08-15 00:38:26,-9.7024,33.2697,53.91,91,0,4.21,clear sky
590,Palasa,IN,2021-08-15 00:38:26,18.7667,84.4167,82.78,76,17,3.67,few clouds
591,Nkhata Bay,MW,2021-08-15 00:38:27,-11.6066,34.2907,68.07,72,1,6.24,clear sky
592,Santa Rosa,PH,2021-08-15 00:38:27,14.3122,121.1114,78.78,92,100,7.27,overcast clouds
593,Winnemucca,US,2021-08-15 00:38:28,40.973,-117.7357,100.45,10,1,4.61,haze
594,Urengoy,RU,2021-08-15 00:38:28,65.9667,78.3667,62.13,79,100,17.6,overcast clouds
595,Valdivia,CL,2021-08-15 00:38:28,-39.8142,-73.2459,41.09,97,85,1.05,overcast clouds
596,Tukrah,LY,2021-08-15 00:38:29,32.5341,20.5791,78.78,63,0,19.19,clear sky
597,Borogontsy,RU,2021-08-15 00:38:29,62.6683,131.1683,75.38,51,100,3.58,light rain
598,Lockhart,US,2021-08-15 00:38:30,28.6194,-81.4426,79.72,79,20,5.75,few clouds
599,Honiara,SB,2021-08-15 00:38:30,-9.4333,159.95,85.12,74,63,6.06,broken clouds
600,Kirakira,SB,2021-08-15 00:38:30,-10.4544,161.9205,82.35,80,100,14.12,overcast clouds
601,Bonanza,NI,2021-08-15 00:38:31,14.0289,-84.591,73.4,98,33,0.56,scattered clouds
602,Hualmay,PE,2021-08-15 00:38:31,-11.0964,-77.6139,62.56,83,21,10.2,few clouds
603,Zemio,CF,2021-08-15 00:38:31,5.0314,25.1361,67.41,98,100,1.72,overcast clouds
604,Jinchang,CN,2021-08-15 00:38:32,38.4953,102.1739,74.26,46,96,7.47,overcast clouds
605,Patti,IN,2021-08-15 00:38:32,31.2808,74.8572,82.47,80,0,6.24,clear sky
606,Maragogi,BR,2021-08-15 00:38:33,-9.0122,-35.2225,72.77,88,18,7.76,few clouds
607,Pochutla,MX,2021-08-15 00:38:33,15.7432,-96.4661,85.05,86,33,4.27,scattered clouds
608,Ghanzi,BW,2021-08-15 00:38:34,-21.5667,21.7833,56.64,47,0,10.42,clear sky
609,Lincoln,US,2021-08-15 00:35:36,40.8,-96.667,82.78,47,1,3.0,clear sky
610,Faridpur,BD,2021-08-15 00:38:34,23.6,89.8333,82.4,88,100,6.15,overcast clouds
611,Vikhorevka,RU,2021-08-15 00:38:34,56.1201,101.1636,62.19,92,100,8.43,overcast clouds
612,Dawson Creek,CA,2021-08-15 00:38:35,55.7666,-120.2362,76.64,41,1,20.71,clear sky
613,Washington,US,2021-08-15 00:36:16,47.5001,-120.5015,99.57,20,0,13.2,clear sky
614,Yining,CN,2021-08-15 00:38:35,29.0361,114.5636,73.17,98,100,0.87,overcast clouds
615,Nioro,GM,2021-08-15 00:38:36,13.35,-15.75,75.96,93,100,5.86,overcast clouds
616,Nyurba,RU,2021-08-15 00:38:36,63.2842,118.3319,60.04,90,100,2.84,overcast clouds
617,Elk Plain,US,2021-08-15 00:38:36,47.0532,-122.3976,89.92,45,1,1.99,clear sky
618,Dulce Grande,MX,2021-08-15 00:38:37,23.0,-102.1667,75.54,42,92,12.46,overcast clouds
619,Praia,CV,2021-08-15 00:38:37,14.9215,-23.5087,77.54,78,20,6.91,few clouds
620,Bellview,US,2021-08-15 00:38:38,30.4616,-87.315,85.75,70,90,0.0,overcast clouds
621,Joshimath,IN,2021-08-15 00:38:38,30.5667,79.5667,67.06,80,5,2.39,clear sky
622,Huarmey,PE,2021-08-15 00:38:38,-10.0681,-78.1522,63.75,83,45,9.78,scattered clouds
623,Punta Cardon,VE,2021-08-15 00:38:39,11.6581,-70.215,82.71,74,100,13.29,overcast clouds
624,Saint-Honore,CA,2021-08-15 00:38:39,48.5334,-71.0824,69.12,60,8,9.22,clear sky
625,Nelspruit,ZA,2021-08-15 00:38:40,-25.4745,30.9703,52.09,100,100,0.0,overcast clouds
626,Monteagudo,BO,2021-08-15 00:38:40,-19.8167,-63.9833,49.68,60,7,2.13,clear sky
627,Nchelenge,ZM,2021-08-15 00:38:40,-9.3451,28.734,66.94,44,0,2.08,clear sky
628,Oildale,US,2021-08-15 00:34:27,35.4197,-119.0195,104.95,22,1,5.75,haze
629,Kerman,IR,2021-08-15 00:38:41,30.2832,57.0788,76.48,19,3,6.17,clear sky
630,Puerto Lopez,CO,2021-08-15 00:38:41,4.0845,-72.956,72.32,93,100,2.21,overcast clouds
631,Anupgarh,IN,2021-08-15 00:38:42,29.1911,73.2086,87.31,54,4,16.87,clear sky
632,Tazovskiy,RU,2021-08-15 00:38:42,67.4667,78.7,57.87,91,100,17.34,light rain
633,Howard Springs,AU,2021-08-15 00:38:43,-12.497,131.047,83.82,65,4,9.71,clear sky
634,Hede,CN,2021-08-15 00:38:43,33.7681,120.2517,79.2,80,5,8.59,clear sky
635,Karpogory,RU,2021-08-15 00:38:43,64.0019,44.4451,52.81,97,100,4.85,overcast clouds
636,Myanaung,MM,2021-08-15 00:38:44,18.2833,95.3167,79.75,85,99,5.91,overcast clouds
637,Kjollefjord,NO,2021-08-15 00:38:44,70.9457,27.3465,46.63,77,99,7.47,overcast clouds
638,Vila,PT,2021-08-15 00:38:44,42.0304,-8.1588,59.7,81,0,4.68,clear sky
639,Lapithos,CY,2021-08-15 00:38:45,35.3375,33.1792,84.92,67,0,9.48,clear sky
640,Alice Springs,AU,2021-08-15 00:38:45,-23.7,133.8833,62.15,27,0,0.0,clear sky
641,Mindelo,CV,2021-08-15 00:38:46,16.8901,-24.9804,76.55,78,40,17.27,scattered clouds
642,Bayji,IQ,2021-08-15 00:38:46,34.9311,43.487,86.7,25,0,8.86,clear sky
643,Urucara,BR,2021-08-15 00:38:46,-2.5364,-57.76,74.53,92,100,1.86,overcast clouds
644,Flinders,AU,2021-08-15 00:38:47,-34.5833,150.8552,64.06,46,33,7.0,scattered clouds
645,Pangoa,PE,2021-08-15 00:38:47,-12.1167,-73.0,70.97,63,100,2.89,overcast clouds
646,Jumla,NP,2021-08-15 00:38:47,29.2747,82.1838,60.64,88,22,1.74,few clouds
647,Kahului,US,2021-08-15 00:37:33,20.8947,-156.47,86.97,69,40,23.02,scattered clouds
648,Natal,BR,2021-08-15 00:34:08,-5.795,-35.2094,75.85,88,0,11.5,clear sky
649,Vanimo,PG,2021-08-15 00:38:48,-2.6741,141.3028,85.05,67,100,7.25,overcast clouds
650,Freeport,US,2021-08-15 00:34:25,40.6576,-73.5832,84.25,70,90,5.99,overcast clouds
651,Bonavista,CA,2021-08-15 00:38:48,48.6499,-53.1147,71.6,98,83,9.53,broken clouds
652,Cockburn Town,TC,2021-08-15 00:38:49,21.4612,-71.1419,80.56,89,40,9.22,scattered clouds
653,Dwarka,IN,2021-08-15 00:38:49,22.2394,68.9678,80.35,81,100,18.61,overcast clouds
654,Stokmarknes,NO,2021-08-15 00:38:50,68.5646,14.9108,52.38,85,83,7.2,broken clouds
655,Umm Kaddadah,SD,2021-08-15 00:38:50,13.6017,26.6876,75.24,67,100,14.47,overcast clouds
656,Chara,RU,2021-08-15 00:38:51,56.9064,118.2631,70.0,51,10,4.47,clear sky
657,Mazarron,ES,2021-08-15 00:38:51,37.5992,-1.3149,79.88,68,23,3.42,few clouds
658,Rapu-Rapu,PH,2021-08-15 00:38:51,13.1866,124.1256,83.03,65,81,1.05,broken clouds
659,Sagua La Grande,CU,2021-08-15 00:38:52,22.8067,-80.0756,76.19,84,100,5.19,overcast clouds
660,Pemba,MZ,2021-08-15 00:38:52,-12.974,40.5178,70.5,73,20,12.66,few clouds
661,Ler,SS,2021-08-15 00:38:52,8.3018,30.1418,70.02,97,100,0.63,overcast clouds
662,Doume,CM,2021-08-15 00:38:53,4.2333,13.45,69.64,91,79,1.88,broken clouds
663,Cangzhou,CN,2021-08-15 00:38:53,38.3167,116.8667,76.46,64,100,8.08,overcast clouds
664,Pierre,US,2021-08-15 00:38:11,44.3683,-100.351,92.32,36,1,5.99,clear sky
665,Mayo,US,2021-08-15 00:38:54,38.8876,-76.5119,84.94,83,20,4.61,few clouds
666,Richards Bay,ZA,2021-08-15 00:38:54,-28.783,32.0377,57.56,81,100,6.8,overcast clouds
667,Shache,CN,2021-08-15 00:38:54,38.4167,77.2406,71.2,38,100,5.39,overcast clouds
668,Bay Roberts,CA,2021-08-15 00:38:55,47.5999,-53.2648,71.35,93,65,3.0,broken clouds
669,Evensk,RU,2021-08-15 00:38:55,61.95,159.2333,50.34,95,100,7.99,overcast clouds
670,Mollendo,PE,2021-08-15 00:38:56,-17.0231,-72.0147,59.25,85,41,7.0,scattered clouds
671,Sendhwa,IN,2021-08-15 00:38:56,21.6833,75.1,73.96,86,100,12.55,overcast clouds
672,Antalaha,MG,2021-08-15 00:38:56,-14.9003,50.2788,68.74,83,59,9.73,broken clouds
673,Lianzhou,CN,2021-08-15 00:38:57,24.7811,112.3825,79.5,91,100,2.13,overcast clouds
674,Manggar,ID,2021-08-15 00:38:57,-2.8833,108.2667,79.88,85,100,17.72,overcast clouds
675,Vila Velha,BR,2021-08-15 00:38:54,-20.3297,-40.2925,73.35,78,90,4.61,overcast clouds
676,Beringovskiy,RU,2021-08-15 00:38:57,63.05,179.3167,60.33,64,92,7.94,overcast clouds
677,Santiago De Cao,PE,2021-08-15 00:38:58,-7.9589,-79.2392,62.73,88,90,11.5,fog
678,Arkhangelsk,RU,2021-08-15 00:38:58,64.5401,40.5433,59.11,88,75,4.47,light rain
679,Sorong,ID,2021-08-15 00:38:58,-0.8833,131.25,81.59,75,83,2.57,broken clouds
680,Plettenberg Bay,ZA,2021-08-15 00:38:59,-34.0527,23.3716,53.46,71,0,4.36,clear sky
681,Coahuayana,MX,2021-08-15 00:38:59,18.7333,-103.6833,78.28,84,35,2.73,scattered clouds
682,Rtishchevo,RU,2021-08-15 00:39:00,52.2604,43.7874,58.55,93,100,10.92,overcast clouds
683,Taltal,CL,2021-08-15 00:39:00,-25.4,-70.4833,55.51,81,40,3.74,scattered clouds
684,Amuntai,ID,2021-08-15 00:39:01,-2.4177,115.2494,79.7,81,58,0.74,broken clouds
685,Linhares,BR,2021-08-15 00:34:36,-19.3911,-40.0722,66.47,83,0,0.94,clear sky
686,Kurumkan,RU,2021-08-15 00:39:01,54.3,110.3,68.94,59,13,3.83,few clouds
687,Marysville,US,2021-08-15 00:37:26,48.0518,-122.1771,93.09,60,1,1.01,clear sky
688,Bida,NG,2021-08-15 00:39:01,9.0833,6.0167,73.51,93,90,2.3,overcast clouds
689,Bristol,US,2021-08-15 00:37:35,41.8334,-71.1662,82.6,72,1,3.0,clear sky
690,Nakhon Sawan,TH,2021-08-15 00:39:04,15.7,100.0833,75.97,93,100,7.76,overcast clouds
